Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55833365,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753253,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55743632,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55883530,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873839,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55833278,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55893442,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753423,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753422,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753421,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753183,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753182,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753181,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753163,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753403,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753032,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753052,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753181,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753421,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753423,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753031,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753183,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753366,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753403,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753033,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753182,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753422,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55153274,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55153374,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55153374,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55153274,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55513853,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55353446,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
